price,id,fuel_type,model,mileage,registration,country,zip,transmission,power,post_url
8750,099a0a14-31fb-4d5d-8b4e-38262cc83341,b,fabia,159962,12-2016,nl,4815 HR,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-1-2-tsi-joy-bj-16-nap-nl-dealer-ond-airco-cruise-benzine-blauw-099a0a14-31fb-4d5d-8b4e-38262cc83341
8988,7f2059f6-c1c1-42d8-aec0-d8085b201acb,b,fabia,104373,01-2019,nl,7831 HS,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-active-airco-benzine-blauw-7f2059f6-c1c1-42d8-aec0-d8085b201acb
15795,8a6b598d-ea8b-486d-8f8a-44558a87539b,b,fabia,66538,03-2018,nl,6713 KN,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-monte-carlo-afn-trekhaak-panorama-benzine-zwart-8a6b598d-ea8b-486d-8f8a-44558a87539b
1100,15e5ee7d-03f8-483c-9d61-53d60ba05843,b,fabia,227463,10-2002,nl,2543sn,Handgeschakeld,50 kW (68 PK),/aanbod/skoda-fabia-1-4-comfort-benzine-zwart-15e5ee7d-03f8-483c-9d61-53d60ba05843
11499,40e58849-6fa6-4ae7-a00f-c74a894fca45,b,fabia,73454,03-2019,nl,9502 EZ,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-active-airco-cruise-74-000-km-nap-benzine-wit-40e58849-6fa6-4ae7-a00f-c74a894fca45
1900,a1df9af1-1f3f-4364-86f2-7bd866bd9123,b,fabia,241231,04-2004,nl,5011MD,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-4-16v-choice-benzine-grijs-a1df9af1-1f3f-4364-86f2-7bd866bd9123
5650,e89711a7-ebde-4d07-be77-2286f43c9af3,b,fabia,132260,01-2009,nl,6662 PS,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-4-16v-ambiente-airco-trekhaak-benzine-beige-e89711a7-ebde-4d07-be77-2286f43c9af3
7945,852b861e-a006-464f-bff0-d54ee836f096,b,fabia,114395,07-2014,nl,7821 AM,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-fabia-1-2-tsi-drive-navigatie-cruise-control-parke-benzine-rood-852b861e-a006-464f-bff0-d54ee836f096
11450,1c825baa-e952-4290-b7a7-223f78e5346b,b,fabia,76244,04-2018,nl,2161 AH,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-ambition-benzine-blauw-1c825baa-e952-4290-b7a7-223f78e5346b
12845,ae2acd03-4c7b-4c50-9496-5425bd237522,b,fabia,71116,01-2019,nl,6826 TS,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-95-style-clima-multimedia-pdc-stoelverw-b-benzine-zilver-ae2acd03-4c7b-4c50-9496-5425bd237522
18950,5b92d0fe-3ffb-4eea-8a30-3ac585bbf69d,b,fabia,22935,04-2022,nl,7478 BB,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-fabia-1-0-tsi-business-edition-bj-2022-km-22-000-1e-eige-benzine-rood-5b92d0fe-3ffb-4eea-8a30-3ac585bbf69d
4945,60d4932d-e7d9-4728-b092-270528d3556d,b,fabia,171179,10-2010,nl,2921 LA,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-ambition-dealer-onderhouden-benzine-beige-60d4932d-e7d9-4728-b092-270528d3556d
8999,41b8ac32-2927-4bc9-927b-a5fafebcbe30,b,fabia,136949,06-2018,nl,8531 WB,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-ambition-95pk-radio-airco-cruise-sto-benzine-grijs-41b8ac32-2927-4bc9-927b-a5fafebcbe30
11895,4bf948f8-1ebe-46d5-b05b-ae060e72443f,b,fabia,83280,06-2017,nl,4194 SK,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-drive-carplay-cruise-airco-blu-benzine-wit-4bf948f8-1ebe-46d5-b05b-ae060e72443f
6950,d8a97c6d-bb14-408c-a27a-f10389c70361,b,fabia,120416,01-2009,nl,1812 RK,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-4-16v-elegance-climate-cruise-trekha-benzine-zwart-d8a97c6d-bb14-408c-a27a-f10389c70361
4745,5963dc13-93fb-4b9b-b27c-ad99728c3bf1,b,fabia,122422,06-2010,nl,6582 BX,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-2-drive-benzine-grijs-5963dc13-93fb-4b9b-b27c-ad99728c3bf1
2450,34196ef6-e8b5-4596-b3e9-a44039772f40,d,fabia,350253,06-2007,nl,9011 WH,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-fabia-1-9-tdi-elegance-climcruise-5-deurs-diesel-zwart-34196ef6-e8b5-4596-b3e9-a44039772f40
1450,8e4a80d2-d883-4505-bd06-55a8e475d8f2,b,fabia,251865,05-2005,nl,2521 RN,Handgeschakeld,47 kW (64 PK),/aanbod/skoda-fabia-combi-1-2-12v-classic-airco-elecram-cv-benzine-grijs-8e4a80d2-d883-4505-bd06-55a8e475d8f2
4000,3209fad6-15b4-407e-9f2c-357191af7758,b,fabia,161395,04-2011,nl,3771ZG,Handgeschakeld,51 kW (69 PK),/aanbod/skoda-fabia-1-2-12v-go-benzine-wit-3209fad6-15b4-407e-9f2c-357191af7758
6949,7ac4e555-cd02-46d2-b894-58cd41579e7b,b,fabia,78790,06-2009,nl,7927 TC,Automatisch,77 kW (105 PK),/aanbod/skoda-fabia-combi-1-6-16v-ambition-09-airco-cruise-78-dkm-benzine-blauw-7ac4e555-cd02-46d2-b894-58cd41579e7b
1499,f376e4e8-2839-48a9-bb9b-aacfc197677c,b,fabia,214595,01-2003,nl,8211 AB,Handgeschakeld,50 kW (68 PK),/aanbod/skoda-fabia-combi-1-4-comfort-benzine-grijs-f376e4e8-2839-48a9-bb9b-aacfc197677c
7495,ed8436f5-e424-4d12-983b-74d060faed2f,b,fabia,99339,02-2012,nl,5281 LM,Handgeschakeld,51 kW (69 PK),/aanbod/skoda-fabia-combi-1-2-12v-fresh-airco-trekhaak-2e-eigenaar-benzine-wit-ed8436f5-e424-4d12-983b-74d060faed2f
5395,d454100a-b2d8-4c2a-88de-a9d29e7e6057,d,fabia,104245,10-2010,nl,2715 XA,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-2-tdi--105-dkm-nap--1e-eigenaar-diesel-groen-d454100a-b2d8-4c2a-88de-a9d29e7e6057
19450,78e12489-d5fa-4236-9a95-9016f62d9d6d,b,fabia,43541,06-2019,nl,7327 AZ,Automatisch,81 kW (110 PK),/aanbod/skoda-fabia-combi-1-0-tsi-110pk-dsg-monte-carlo-extra-getint-benzine-zwart-78e12489-d5fa-4236-9a95-9016f62d9d6d
11490,a0906982-5bd5-4276-90a0-f856e75a071e,b,fabia,63390,10-2015,nl,3446 CN,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-1-2-tsi-90pk-style-climatronic-keyless-entry-benzine-bruin-a0906982-5bd5-4276-90a0-f856e75a071e
12500,c142d8d6-d2c2-4e92-8f4d-d88c0f40b697,b,fabia,65174,06-2018,nl,6715HP,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-clever-combi-benzine-wit-c142d8d6-d2c2-4e92-8f4d-d88c0f40b697
12950,6f8d8b6a-d390-4c56-8492-b32aa657aa2b,b,fabia,78528,04-2020,nl,4661 PZ,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-active-airco-cruise-startstop-benzine-grijs-6f8d8b6a-d390-4c56-8492-b32aa657aa2b
19450,5061bfee-e654-4374-8c1a-9e0da06ea18b,b,fabia,41283,10-2021,nl,3981 AK,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-fabia-1-0-tsi-business-edition-facelift-110pk-16-bi-led-benzine-wit-5061bfee-e654-4374-8c1a-9e0da06ea18b
8500,f1190e41-609b-435e-9d4d-bbff5ccd35e5,b,fabia,120265,03-2011,nl,6006LE,Automatisch,132 kW (179 PK),/aanbod/skoda-fabia-1-4-tsi-rs-benzine-blauw-f1190e41-609b-435e-9d4d-bbff5ccd35e5
2645,eb9aeb19-8e18-46eb-ad7a-8516df09081a,d,fabia,251400,10-2011,nl,3846CG,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-diesel-zwart-eb9aeb19-8e18-46eb-ad7a-8516df09081a
12440,2eb614f5-e59f-4d54-9bbc-b84a4eb787bb,b,fabia,62182,04-2019,nl,4661 TZ,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-active-airco-bluetooth-cruise-elek-ramen-benzine-zwart-2eb614f5-e59f-4d54-9bbc-b84a4eb787bb
7995,18e11348-1ace-474c-9a42-7b441c9fba1f,b,fabia,126596,03-2012,nl,5253 AS,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-2-tsi-monte-carlo-clima-elek-pakket-lmv-cruise-p-benzine-rood-18e11348-1ace-474c-9a42-7b441c9fba1f
3500,3dc6a5f8-eca3-4c5d-9532-7dd4da366772,d,fabia,220000,05-2011,nl,5011 NC,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-diesel-blauw-3dc6a5f8-eca3-4c5d-9532-7dd4da366772
11950,6cff95de-1f9e-4f9e-acef-cd9ae020a58a,b,fabia,57513,08-2019,nl,7679 VJ,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-active-n-a-p-airco-cruise-benzine-wit-6cff95de-1f9e-4f9e-acef-cd9ae020a58a
8490,d691817c-a1a8-40d9-ba5f-29a18e50421e,b,fabia,92709,05-2013,nl,6741 HN,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-ambition-businessline-airco-stuur-benzine-grijs-d691817c-a1a8-40d9-ba5f-29a18e50421e
13445,b3b5ad87-033c-4c7e-8d0e-ac32bde66117,b,fabia,70363,11-2018,nl,6673 DK,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-style-navi-clima-cruise-pdc-15-lmv-benzine-grijs-b3b5ad87-033c-4c7e-8d0e-ac32bde66117
6450,5887cc38-e942-4559-be81-e1dbb4a40ef2,b,fabia,93385,01-2012,nl,1271 EE,Handgeschakeld,77 kW (105 PK),/aanbod/skoda-fabia-1-2-tsi-ambition-benzine-blauw-5887cc38-e942-4559-be81-e1dbb4a40ef2
12950,8f964808-c877-4be8-a82c-7e7b8a719ef1,b,fabia,89478,11-2019,nl,5232 BV,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-business-edition-benzine-blauw-8f964808-c877-4be8-a82c-7e7b8a719ef1
9899,208deaed-5691-4dbc-92d8-7c73d19792ec,b,fabia,156541,01-2019,nl,8081 HJ,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-clever-apple-android-stoelverw-benzine-zwart-208deaed-5691-4dbc-92d8-7c73d19792ec
2650,89b736ed-b301-49e2-8611-9ed0af570c0d,d,fabia,199061,02-2012,nl,2913 LV,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-businessline-combi-navi-clima-diesel-grijs-89b736ed-b301-49e2-8611-9ed0af570c0d
12940,c522c1af-4cb4-44d8-8645-322d0b8ad94a,b,fabia,76697,08-2018,nl,2405 XX,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-96-pk-business-navi-cruise-airco-le-benzine-zwart-c522c1af-4cb4-44d8-8645-322d0b8ad94a
9949,51e2cd18-d09a-447f-8fc2-fa27a473167c,b,fabia,93586,01-2016,nl,5048 AN,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-combi-1-2-tsi-style-2016-top-staat-benzine-geel-51e2cd18-d09a-447f-8fc2-fa27a473167c
5749,89873e12-ff39-4ab9-9d53-9ad83091b9d4,b,fabia,192010,01-2014,nl,8211 AA,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-sprint-n-a-p-cruise-airco-trekhaak-benzine-beige-89873e12-ff39-4ab9-9d53-9ad83091b9d4
8490,8c01a060-e148-4f68-8550-602c6fc5d012,b,fabia,124569,07-2012,nl,5258 BL,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-2-tsi-monte-carlo-airco-cruise-ctrl-pdc-benzine-8c01a060-e148-4f68-8550-602c6fc5d012
11500,f40887ad-2e4f-4dc5-aa3c-015c81ab51ca,b,fabia,82000,05-2018,nl,6468 EK,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-ambition-navigatie-cruise-control-p-benzine-zwart-f40887ad-2e4f-4dc5-aa3c-015c81ab51ca
10440,2e13d8a7-c8b5-4cee-ab9e-695d6582ad26,b,fabia,106142,03-2011,nl,3891 KC,Automatisch,132 kW (179 PK),/aanbod/skoda-fabia-combi-1-4-tsi-rs-automaat-benzine-groen-2e13d8a7-c8b5-4cee-ab9e-695d6582ad26
12890,6549c897-e527-4cee-a69a-3290b0fc065f,b,fabia,99175,10-2017,nl,7339 CJ,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-combi-1-0-tsi-drive-org-nl-bovag-garantie-n-benzine-grijs-6549c897-e527-4cee-a69a-3290b0fc065f
7500,e808c616-ce7b-436f-884a-a75a998d74a6,d,fabia,193375,02-2016,nl,3133 EK,Automatisch,66 kW (90 PK),/aanbod/skoda-fabia-1-4-tdi-edition-automaat-cruise-brake-assist-diesel-grijs-e808c616-ce7b-436f-884a-a75a998d74a6
14900,4fd89fe6-e6f3-49af-b6f6-e3970c2fb51c,b,fabia,56711,11-2019,nl,7821 CA,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-business-edition-navi-clima-cruise-d-benzine-zwart-4fd89fe6-e6f3-49af-b6f6-e3970c2fb51c
2695,d81b56ce-eb64-4141-854f-981d8e40b0a0,d,fabia,228373,10-2010,nl,7825 VZ,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-2-tdi-greenline-airco-radio-trekhaak-cr-diesel-rood-d81b56ce-eb64-4141-854f-981d8e40b0a0
12800,c03925ec-c6f4-4d89-964b-f6fa69b4638b,b,fabia,59178,03-2018,nl,1321LB,Automatisch,81 kW (110 PK),/aanbod/skoda-fabia-automaat-7-dsg-parkeercamera-1-0-tsi-110hp-benzine-blauw-c03925ec-c6f4-4d89-964b-f6fa69b4638b
3950,ea7ff07c-82b3-4191-880c-76ee306a01ff,b,fabia,150512,09-2008,nl,8171 MG,Handgeschakeld,51 kW (69 PK),/aanbod/skoda-fabia-combi-1-2-12v-classic-airco-2008-blauw-benzine-blauw-ea7ff07c-82b3-4191-880c-76ee306a01ff
9950,d876c58d-ce31-482e-9268-4da04d6f27b0,b,fabia,126001,07-2015,nl,5145 NJ,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-style-airco-lmv-benzine-grijs-d876c58d-ce31-482e-9268-4da04d6f27b0
4999,e3a8bc18-60fa-4348-93f6-5837add12dd8,b,fabia,138350,05-2011,nl,1965 LA,Handgeschakeld,51 kW (69 PK),/aanbod/skoda-fabia-1-2-12v-go-airco-zaterdags-geopend-tot-15-00-uur-benzine-rood-e3a8bc18-60fa-4348-93f6-5837add12dd8
9995,80bb6b3f-98ca-45d3-a9b0-ffe7b6af88a7,b,fabia,95960,10-2014,nl,6269 BA,Automatisch,77 kW (105 PK),/aanbod/skoda-fabia-combi-1-2-tsi-105pk-automaat-sprint-benzine-grijs-80bb6b3f-98ca-45d3-a9b0-ffe7b6af88a7
2499,1a77fe7a-a01d-4ac1-9dc3-ad08bd8b5c19,b,fabia,179792,05-2007,nl,7711 CR,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-4-16v-spirit-benzine-blauw-1a77fe7a-a01d-4ac1-9dc3-ad08bd8b5c19
5500,8ed8e81c-7342-4121-b74d-1158d20de07c,d,fabia,180000,01-2015,nl,2133jh,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-dpf-combi-greenline-diesel-zilver-8ed8e81c-7342-4121-b74d-1158d20de07c
4499,61af5783-07a7-494f-9c05-e55c78a83015,b,fabia,153969,01-2009,nl,5421 WK,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-2-classic-airco-elk-pakket-stuurbkr-benzine-oranje-61af5783-07a7-494f-9c05-e55c78a83015
1900,48667b8e-290d-4287-954a-0ed673373a4a,b,fabia,168250,08-2002,nl,3991AV,Handgeschakeld,50 kW (68 PK),/aanbod/skoda-fabia-1-4-comfort-benzine-zwart-48667b8e-290d-4287-954a-0ed673373a4a
8000,cfa1512a-072c-4b35-8eca-4af13b847fa0,b,fabia,100000,10-2014,nl,2628VT,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-2-arctic-benzine-zwart-cfa1512a-072c-4b35-8eca-4af13b847fa0
1250,e175ec02-35f2-42db-8415-8f5747841a51,b,fabia,281719,01-2005,nl,7665 PZ,Handgeschakeld,47 kW (64 PK),/aanbod/skoda-fabia-1-2-12v-elegance-cruise-airco-benzine-zwart-e175ec02-35f2-42db-8415-8f5747841a51
6999,391f3e56-48eb-40db-90e1-ec13699fd9fd,b,fabia,121762,07-2013,nl,2151 CM,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-2-active-airco-elek-ramen-apk-benzine-wit-391f3e56-48eb-40db-90e1-ec13699fd9fd
8499,e98924c0-4559-4924-b86f-e534b2d11441,b,fabia,112000,09-2011,nl,5151 RR,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-2-tsi-monte-carlo-clima-rijklaar-stoelverw-crui-benzine-rood-e98924c0-4559-4924-b86f-e534b2d11441
1249,30954666-a469-4223-9343-d9c3ad05a08b,b,fabia,246500,03-2005,nl,5046 AV,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-1-4-classic-nieuwe-apk-benzine-grijs-30954666-a469-4223-9343-d9c3ad05a08b
12400,487db158-20e9-4da6-b954-33b6dad09035,b,fabia,118001,10-2019,nl,4191 CL,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-business-edition-clima-cruise-benzine-wit-487db158-20e9-4da6-b954-33b6dad09035
9900,09adc0ba-36d0-48e9-a486-873128d05ea8,b,fabia,140115,08-2018,nl,3446 CN,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-95pk-clever-navi-airco-cruise-benzine-zwart-09adc0ba-36d0-48e9-a486-873128d05ea8
19900,cae8d524-4d2a-4244-8404-1cf4b3540bda,b,fabia,18239,10-2022,nl,7122 NM,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-ambition-1-0-tsi-95pk-navigatie-cruise-control-a-benzine-blauw-cae8d524-4d2a-4244-8404-1cf4b3540bda
7995,24d2c6b0-adbf-4198-95dc-a2626d849a1d,b,fabia,115420,08-2014,nl,5126 BA,Handgeschakeld,44 kW (60 PK),/aanbod/skoda-fabia-combi-1-2-arctic-airco-elek-ramen-voor-benzine-wit-24d2c6b0-adbf-4198-95dc-a2626d849a1d
4550,6241d9a6-a59c-4607-a6df-c1c0d03d59b3,b,fabia,175235,07-2009,nl,1141RA,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-4-16v-tour-benzine-zilver-6241d9a6-a59c-4607-a6df-c1c0d03d59b3
14890,9c3d4cc4-7536-4c55-b765-64ddeb3c4aac,b,fabia,101428,02-2018,nl,3604 BA,Automatisch,81 kW (110 PK),/aanbod/skoda-fabia-1-0-tsi-drive-benzine-grijs-9c3d4cc4-7536-4c55-b765-64ddeb3c4aac
12900,078c2d26-2857-4d62-b244-58d780812fb8,b,fabia,97823,08-2016,nl,3905 PT,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-fabia-1-2-tsi-monte-carlo-nav-panorama-benzine-rood-078c2d26-2857-4d62-b244-58d780812fb8
4850,24ebf537-9a95-492b-bf85-16b3d6d38613,d,fabia,132764,05-2011,nl,3812 RB,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-zeer-lage-km-met-nap-in-top-staa-diesel-grijs-24ebf537-9a95-492b-bf85-16b3d6d38613
6450,98777664-687b-44cc-8b21-4056cd872fb0,b,fabia,103968,08-2009,nl,2408 BZ,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-4-16v-tour-cruise-clima-trekhaak-benzine-zwart-98777664-687b-44cc-8b21-4056cd872fb0
12440,e3d4fd3e-768a-41a4-91e7-9a0e47d6bcf2,b,fabia,97625,01-2018,nl,5928 PR,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-drive-95-pk-apple-carplay-android-au-benzine-grijs-e3d4fd3e-768a-41a4-91e7-9a0e47d6bcf2
5950,4cc7da41-3c68-4a99-9f83-45b64ecac1ca,b,fabia,182794,01-2019,nl,4651 RZ,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-active-navi-airco-export-ex-bpm-benzine-zwart-4cc7da41-3c68-4a99-9f83-45b64ecac1ca
750,95efbba1-f230-477b-be64-b08ad5844b6a,b,fabia,238865,09-2002,nl,4033,Handgeschakeld,50 kW (68 PK),/aanbod/skoda-fabia-1-4-sedan-classic-benzine-blauw-95efbba1-f230-477b-be64-b08ad5844b6a
12499,84b03445-1627-4424-b1bc-826bf6f0436e,b,fabia,83999,01-2018,nl,9502 EZ,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-ambition-airco-cruise-84-000-km-nap-benzine-grijs-84b03445-1627-4424-b1bc-826bf6f0436e
25650,01e5a3ff-a26b-4486-b3b4-1708a4b64324,b,fabia,7500,11-2021,nl,7954 GG,Handgeschakeld,71 kW (97 PK),/aanbod/skoda-fabia-1-0-tsi-ambition-demo-nog-niet-in-de-verkoop-benzine-blauw-01e5a3ff-a26b-4486-b3b4-1708a4b64324
9800,6297f344-354c-4830-9354-a968a755070a,b,fabia,138357,01-2015,nl,6953 CT,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-1-2-tsi-5dr-cruise-clima-pdc-mf-stuur-multi-media-benzine-zwart-6297f344-354c-4830-9354-a968a755070a
9749,0f739bcd-14c5-42d0-a5b2-4d51e67867cd,b,fabia,87605,01-2016,nl,5421 WK,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-0-airco-navi-camera-elk-pakket-benzine-wit-0f739bcd-14c5-42d0-a5b2-4d51e67867cd
1250,af20dba3-4610-4fb7-9b8f-433b7ee1f5d7,b,fabia,254079,04-2004,nl,4612pn,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-4-16v-choice-benzine-grijs-af20dba3-4610-4fb7-9b8f-433b7ee1f5d7
13880,de431e35-e81f-4810-bf02-96d08bb1ad71,b,fabia,113408,10-2019,nl,8102 HR,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-1-0-tsi-monte-carlo-cruise-stoelverw-nav-pdc-benzine-rood-de431e35-e81f-4810-bf02-96d08bb1ad71
14400,120e0afa-a790-4580-8994-98891ac61b4f,b,fabia,52968,06-2020,nl,5757 AL,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-active-apple-android-cruise-bots-pre-benzine-grijs-120e0afa-a790-4580-8994-98891ac61b4f
3499,cb6cfa24-0a26-41ab-a7bd-d6e41a6148e7,d,fabia,228615,06-2012,nl,1704 RA,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-2-tdi-greenline-businessline-navi-cruise-diesel-zwart-cb6cfa24-0a26-41ab-a7bd-d6e41a6148e7
5995,9eca71b4-b77d-44fc-9d7d-763e9a86ef1e,b,fabia,168062,02-2012,nl,7921 VM,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-1-2-tsi-ambition-5-drs-airco-cv-el-ramen-benzine-zwart-9eca71b4-b77d-44fc-9d7d-763e9a86ef1e
12450,661dbe4a-b78e-4178-9a61-7c4be74c2884,b,fabia,41767,06-2015,nl,5705 BX,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-combi-1-2-tsi-first-edition-style-benzine-rood-661dbe4a-b78e-4178-9a61-7c4be74c2884
8750,b6b13559-8496-4dfe-a88b-381156701ba5,b,fabia,193671,09-2018,nl,8171 MG,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-clever-airco-navigatie-cruise-org-nl-benzine-zwart-b6b13559-8496-4dfe-a88b-381156701ba5
8999,20bcede9-9f78-48be-be9b-e14520e7b56b,b,fabia,107286,12-2012,nl,8161 PH,Automatisch,77 kW (105 PK),/aanbod/skoda-fabia-combi-1-2-tsi-ambition-automaat-opendak-navi-benzine-grijs-20bcede9-9f78-48be-be9b-e14520e7b56b
15250,172783ff-6a10-4e5c-85bb-e2a703571ac5,b,fabia,61378,08-2020,nl,5232 BJ,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-95-monte-carlo-climatronic-apple-c-benzine-zwart-172783ff-6a10-4e5c-85bb-e2a703571ac5
15750,446f153a-d2d5-4902-b7cb-adc4bba901ed,b,fabia,52784,11-2020,nl,3433 NP,Handgeschakeld,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-95-pk-ambition-apple-carplay-get-benzine-blauw-446f153a-d2d5-4902-b7cb-adc4bba901ed
1100,bd07d8e0-5775-4b2d-827d-e40d3bd34ccc,b,fabia,252000,12-2001,nl,6433,Handgeschakeld,50 kW (68 PK),/aanbod/skoda-fabia-1-4-comfort-benzine-grijs-bd07d8e0-5775-4b2d-827d-e40d3bd34ccc
24950,5d4c4288-aae7-420c-8301-6f6ee3cda7ca,b,fabia,32254,03-2022,nl,7554 TA,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-fabia-1-0-tsi-style-plus-color-concept-110pk-apple-c-benzine-blauw-5d4c4288-aae7-420c-8301-6f6ee3cda7ca
7245,f55d1a98-1d39-4b6a-b8f1-52205cc683a9,b,fabia,147182,04-2014,nl,1241 CW,Handgeschakeld,63 kW (86 PK),/aanbod/skoda-fabia-combi-1-2-tsi-drive-86pk-airco-navi-zuinig-b-label-benzine-grijs-f55d1a98-1d39-4b6a-b8f1-52205cc683a9
9950,5b8c6ddc-18f3-4877-99e7-704b432e2f82,b,fabia,73308,04-2016,nl,9723 HH,Handgeschakeld,66 kW (90 PK),/aanbod/skoda-fabia-combi-1-2-tsi-active-benzine-wit-5b8c6ddc-18f3-4877-99e7-704b432e2f82
4950,01d8e22b-5113-4d88-a406-122015a80b5f,d,fabia,189453,08-2011,nl,8239 DD,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-1-2-tdi-greenline-cruise-trekhaak-diesel-blauw-01d8e22b-5113-4d88-a406-122015a80b5f
9950,b18850d7-f559-4458-b050-9804610df529,b,fabia,72417,01-2018,nl,9005 XS,Handgeschakeld,55 kW (75 PK),/aanbod/skoda-fabia-combi-1-0-mpi-drive-airco-benzine-blauw-b18850d7-f559-4458-b050-9804610df529
23245,aee471c1-e524-4474-b1a5-411cf2b5cbde,b,fabia,50224,02-2021,nl,6716 AE,Automatisch,70 kW (95 PK),/aanbod/skoda-fabia-combi-1-0-tsi-style-monte-carlo-edition-full-l-benzine-grijs-aee471c1-e524-4474-b1a5-411cf2b5cbde
